36223399,5590,104671,14857,2016-01-19,03:35:00.0000000,2016-01-19,03:50:00.0000000,15,1,6.1500000000000004,19.18,3.89,0.25,0,23.32,,,23.32,4,4,20160119,20160119,20160119,20160119,11705,3035,2961
36223608,4136,104438,12600,2016-01-19,03:57:00.0000000,2016-01-19,04:20:00.0000000,23,1,9.7599999999999998,28.09,4.25,0.25,0,32.59,,,32.59,4,3,20160119,20160119,20160119,20160119,9448,2826,2707
36225720,5977,104312,14712,2016-01-22,09:58:00.0000000,2016-01-22,10:10:00.0000000,11,1,6.4100000000000001,18.1,4.07,0.25,2,26.37,,,26.37,4,4,20160122,20160122,20160122,20160122,11560,2712,3036
36225727,8589,104305,14719,2016-01-22,10:01:00.0000000,2016-01-22,10:14:00.0000000,13,1,6.6900000000000004,18.37,3.92,0.25,1,25.49,,,25.49,4,5,20160122,20160122,20160122,20160122,11567,2705,3519
36225822,5654,104199,14814,2016-01-22,10:41:00.0000000,2016-01-22,10:52:00.0000000,,1,,28,,,,28,,,28,4,4,20160122,20160122,20160122,20160122,11662,2610,2977
36225925,6774,104087,14917,2016-01-22,11:24:00.0000000,2016-01-22,11:39:00.0000000,15,1,4.6299999999999999,17.38,0,0.25,2.25,28,,,28,4,5,20160122,20160122,20160122,20160122,11765,2507,3156
36225930,20302,104082,14922,2016-01-22,11:26:00.0000000,2016-01-22,11:40:00.0000000,14,1,3.8900000000000001,16.3,0,0.25,2.25,28,,,28,4,5,20160122,20160122,20160122,20160122,11770,2502,3935
36226010,4567,103991,15002,2016-01-22,12:02:00.0000000,2016-01-22,12:13:00.0000000,11,2,2.3399999999999999,10.81,1.66,0.25,0,12.72,,,12.72,4,5,20160122,20160122,20160122,20160122,11850,2422,2762
36226017,296,103982,15009,2016-01-22,12:06:00.0000000,2016-01-22,12:34:00.0000000,28,1,5.1399999999999997,25.4,0,0.25,3.25,28,,,28,4,5,20160122,20160122,20160122,20160122,11857,2415,2076
36226020,7731,103978,15012,2016-01-22,12:06:00.0000000,2016-01-22,12:19:00.0000000,,1,,28,,,,28,,,28,4,5,20160122,20160122,20160122,20160122,11860,2412,3352
